id,mssv, lopsh, hocky, namhoc, drl, ghichu
,B4BB0B80XPvAibaEXe/sW+jVmHnQGrbV2aMBZxbl, KHMT2016,1,2017,, '')
,E7959B13XPvAibaEXe93t/fGOsRpn/6DkGbVhKDL, KHMT2016,1,2017,, '')
,37E8854FXPvAibaEXe93t/fGOsRpn2pIVjPlvyxA, KHMT2016,1,2017,, '')
,A087B8CAXPvAibaEXe96K1aB3B4cKeZgLP7Zudq0, KHMT2016,1,2017,, '')
,E19EA87BXPvAibaEXe96K1aB3B4cKbTxUAPWhMbc, KHMT2016,1,2017,, '')
,E16A784CXPvAibaEXe96K1aB3B4cKVqj15x8J3Fa, KHMT2016,1,2017,, '')
,387E2EFEXPvAibaEXe96K1aB3B4cKSj8mKKciukN, KHMT2016,1,2017,, '')
,B280054FXPvAibaEXe/aqMXYDLKHRx1deGanA5Uq, KHMT2016,1,2017,, '')
,0D56970AXPvAibaEXe+/1KYXP+fweMd3DfpYccg/, KHMT2016,1,2017,, '')
,27A62100XPvAibaEXe+/1KYXP+fweJyZsRuyxmIg, KHMT2016,1,2017,, '')
,8A06BCB7XPvAibaEXe+/1KYXP+fweAfbWbYeLDhP, KHMT2016,1,2017,, '')
,8F1119D3XPvAibaEXe/04IiIK7okBcgSWyeIFMKt, KHMT2016,1,2017,, '')
,5D84A808XPvAibaEXe/04IiIK7okBVnVDuMtAOeG, KHMT2016,1,2017,, '')
,FC15E78FXPvAibaEXe92C4qaj9kvH9Xq+b0SgU4o, KHMT2016,1,2017,, '')
,13D900A2XPvAibaEXe97wmuqTYuV7bJOKimbzKxM, KHMT2016,1,2017,, '')
,72059684XPvAibaEXe9N+b7C2VGPs6rwW5yBcs12, KHMT2016,1,2017,, '')
,88F1979DXPvAibaEXe9uaaZ/YedHVLTpfQz3FFXG, KHMT2016,1,2017,, '')
,D3C8FCBFXPvAibaEXe9uaaZ/YedHVE2vFI3CwdF0, KHMT2016,1,2017,, '')
,1026D50DXPvAibaEXe9Uiu/58J7ST53WIBWZ1jYE, KHMT2017,1,2017,, '')
,6424B125XPvAibaEXe/hUAy10EStXzrJX0p+c9vb, KHMT2017,1,2017,, '')
,180DBC1AXPvAibaEXe/8dEMQ5HsLl4uvK0D/6g1l, KHMT2017,1,2017,, '')
,37CDD405XPvAibaEXe9WkeUltvPYd+GT/dMNMBu4, KHMT2017,1,2017,, '')
,2478C65CXPvAibaEXe9WkeUltvPYd2Q6bW3SiUF3, KHMT2017,1,2017,, '')
,D9BB3C55XPvAibaEXe9Fr9h5GPmfNSs5uQCPivMB, KHMT2017,1,2017,, '')
,526B3062XPvAibaEXe/UEORkxzaGRu+FmmfKnyjt, KHMT2017,1,2017,, '')
,465C97DCXPvAibaEXe9ggqkCdMDyeHNNaGK2sNUx, KHMT2017,1,2017,, '')
,BEF1DAABXPvAibaEXe90TjJq9LqiZtLPBTY/sKxr, KHMT2017,1,2017,, '')
,7E1C7713XPvAibaEXe90TjJq9LqiZnDBhKzMxQ18, KHMT2017,1,2017,, '')
,7BE7D291XPvAibaEXe8KuJNEATWS80iNHGAraG77, KHMT2017,1,2017,, '')
,9379AB57XPvAibaEXe9xLM9bjmqfKXeTPW2UEZHG, KHMT2017,1,2017,, '')
,29397256XPvAibaEXe/pmLsWv14ojGsWCnxESKnY, KHMT2017,1,2017,, '')
,120E8916XPvAibaEXe8zDsaHJ0+9rbugcEt8WQrI, KHMT2017,1,2017,, '')
,A67BA68AXPvAibaEXe/Nq24Gaz1fecTNHgCxMI35, KHMT2017,1,2017,, '')
,5C204073XPvAibaEXe+t618nkWP4eYQUhRFA8+iG, KHMT2017,1,2017,, '')
,F885D62BXPvAibaEXe8qgRlcblbl2riD7D3JqW+s, KHMT2017,1,2017,, '')
,B9CF2D72XPvAibaEXe9zES3Ot4N4SPNMTvQS/qcE, KHMT2017,1,2017,, '')
,713E3AABXPvAibaEXe/V63KvIWwakNVf8OW+bdlu, KHMT2017,1,2017,, '')
,A6AE1870XPvAibaEXe8GdASsTPmlXick3KTtN5Vy, KHMT2017,1,2017,, '')
,6F8BB383XPvAibaEXe+n07P56kWx2Lc0LyLQom6D, KHMT2017,1,2017,, '')
,984C163AXPvAibaEXe8n5o9RyAxUM+mMKHEo/cfS, KHMT2017,1,2017,, '')
,2B2263BAXPvAibaEXe9+m/oQf3Tjz1l76/nzM+22, KHMT2017,1,2017,, '')
,F4312684XPvAibaEXe/4WyTnp6RTwslVYbqxXfeU, KHMT2017,1,2017,, '')
,AF041B0EXPvAibaEXe915NmCViXOMF4T+4qOc/vo, KHMT2017,1,2017,, '')
,F1AF1834XPvAibaEXe/nw3DhNQnHf60WkpUCPXjg, KHMT2017,1,2017,, '')
,0E01B42BXPvAibaEXe/nw3DhNQnHfx78goHY5uai, KHMT2017,1,2017,, '')
,AF93F8A0XPvAibaEXe/M+/uAwVeHhGHEsoMp+ofs, KHMT2017,1,2017,, '')
,5066E750XPvAibaEXe+RTFcnyQdP1gV8o5sqlLTq, KHMT2017,1,2017,, '')
,48B2C8A9XPvAibaEXe/CISFtEmjHAKkcEnBEguDq, KHMT2017,1,2017,, '')
,523FC174XPvAibaEXe+0Dwp+QXLoYisCEJFVmgYz, KHMT2017,1,2017,, '')
,09241D2EXPvAibaEXe+0Dwp+QXLoYjcQFAwpo9Qj, KHMT2017,1,2017,, '')
,DC46D2D7XPvAibaEXe+0Dwp+QXLoYpDbJ1HtgiT7, KHMT2017,1,2017,, '')
,ED534624XPvAibaEXe+NnQrnI1K9JPjvFY/Pc6z4, KHMT2017,1,2017,, '')
,9E441A11XPvAibaEXe+pfrKEojyOywt6EQAwgLC+, KHMT2017,1,2017,, '')
,360C98C8XPvAibaEXe9+3TdUbRXdLTQ5qbG5iCKa, KHMT2017,1,2017,, '')
,911B7CCDXPvAibaEXe9Fy2hCq9OiA30aWZ5dDKZp, KHMT2017,1,2017,, '')
,69CC9D77XPvAibaEXe/A0C8NKWg+cCtO4VRi7hM3, KHMT2017,1,2017,, '')
,E3077DF0XPvAibaEXe+3bWVxnzRRwMAd+5PPvWNZ, KHMT2017,1,2017,, '')
,DA958B07XPvAibaEXe8kGcWiFCcO6YjADM1e3Gf6, KHMT2017,1,2017,, '')
,BD5769A2XPvAibaEXe/FWKstHRRDncikzfXvRYvA, KHTN2013,1,2017,, '')
,882D2EC2XPvAibaEXe/HrmBtV6rChtnVod3XWR86, KHTN2013,1,2017,, '')
,FE217971XPvAibaEXe/K6d36/fqcEWnmv5EpZwoo, KHTN2013,1,2017,, '')
,50A2E077XPvAibaEXe9ej2kTw4OUmiUdIEhAtHG5, KHTN2014,1,2017,, '')
,37DA2C9FXPvAibaEXe/btl79MArZLIpwumHVZXLc, KHTN2014,1,2017,, '')
,C41169F1XPvAibaEXe9V1gtTDRnQF9kTkEvGMi6j, KHTN2014,1,2017,, '')
,AFFA55FFXPvAibaEXe9V1gtTDRnQF6mkVgcyjUy9, KHTN2014,1,2017,, '')
,204D6AB9XPvAibaEXe9V1gtTDRnQFwJTG99TdLXu, KHTN2014,1,2017,, '')
,A65738B9XPvAibaEXe9U/K5zYZONT7oYmwa/1iSH, KHTN2014,1,2017,, '')
,BBD2B285XPvAibaEXe9tdh69VvZt15WPDmCtI9r8, KHTN2014,1,2017,, '')
,C487ABC7XPvAibaEXe9tdh69VvZt12fRzaFDX/GE, KHTN2014,1,2017,, '')
,65774F58XPvAibaEXe8e/5ryJ9YpuX/hEkT6zPR/, KHTN2014,1,2017,, '')
,72A29258XPvAibaEXe/JKySBFnJ8Ig3pOae8c450, KHTN2014,1,2017,, '')
,FB8D2A9AXPvAibaEXe/NRwqjPAC0MEeA8v/SJZdH, KHTN2014,1,2017,, '')
,FAFF75E9XPvAibaEXe+PmhPN+9CWc84hybaXGofC, KHTN2014,1,2017,, '')
,C04EBE21XPvAibaEXe+Wjq/eoSKNhdgCBHK25oB1, KHTN2014,1,2017,, '')
,4B945B9BXPvAibaEXe8dEe4TA8wgH0EI0hl/TVwM, KHTN2014,1,2017,, '')
,697EDC98XPvAibaEXe8dEe4TA8wgH56QOkqr6AGx, KHTN2014,1,2017,, '')
,4D68F109XPvAibaEXe8HxoLOw72ZIKsEn9jthDUY, KHTN2014,1,2017,, '')
,1E832732XPvAibaEXe8HxoLOw72ZIL030v5YFYqH, KHTN2014,1,2017,, '')
,D036AF14XPvAibaEXe/9XMaU/9dsP7W4nlRjh3OM, KHTN2014,1,2017,, '')
,BEF962A2XPvAibaEXe/baiw3K4HkF+t6hSvKbPBr, KHTN2014,1,2017,, '')
,C4F596B7XPvAibaEXe9Qk6hDUWKQXZP98Rz5k643, KHTN2014,1,2017,, '')
,EEC34F7CXPvAibaEXe86krjHGvaiW/vdqnql4K3E, KHTN2014,1,2017,, '')
,596EFDD7XPvAibaEXe8VziDgYa0u7jSjm4qoysFg, KHTN2014,1,2017,, '')
,43313273XPvAibaEXe/kJUgsv26Ua6XE/uJUNXEp, KHTN2014,1,2017,, '')
,928A2D28XPvAibaEXe9ZsjBGMHTvppFWZjZB4bzm, KHTN2014,1,2017,, '')
,A33E3042XPvAibaEXe/Twrxaq444c0u0yKQAXiiA, KHTN2014,1,2017,, '')
,B63D0F42XPvAibaEXe8yzZ/8QUtgdncOwVBpJrXf, KHTN2014,1,2017,, '')
,324FB62EXPvAibaEXe+TioGOAQy/3x9q3D2s1RzS, KHTN2014,1,2017,, '')
,64733246XPvAibaEXe8CNW5gpzV0gd9br0mz53s9, KHTN2015,1,2017,, '')
,35DE6455XPvAibaEXe8CNW5gpzV0gUWzVjSjTy4E, KHTN2015,1,2017,, '')
,B16FE6E4XPvAibaEXe/rtk4wDmxi928zOQNSrnKr, KHTN2015,1,2017,, '')
,7481C404XPvAibaEXe/rtk4wDmxi9/C1USTtYCCy, KHTN2015,1,2017,, '')
,4E908628XPvAibaEXe/rtk4wDmxi948TBAPivK5h, KHTN2015,1,2017,, '')
,FCCF477AXPvAibaEXe9RBNO8knVPD1lNCz+Xkb5b, KHTN2015,1,2017,, '')
,DE475334XPvAibaEXe+HeL85QGo03cbzPkTthuaD, KHTN2015,1,2017,, '')
,89E065A0XPvAibaEXe9dKITjhF3qTacZrxmVjU7A, KHTN2015,1,2017,, '')
,318CD558XPvAibaEXe/WIUWn3FBMGNDY2oxyGRbc, KHTN2015,1,2017,, '')
,6B364036XPvAibaEXe/XOPUzjjLegAIPZ7jPCoV9, KHTN2015,1,2017,, '')
,DC1CC15BXPvAibaEXe+Qnco6wu+o6NrsntQIBWot, KHTN2015,1,2017,, '')
,E8F86B42XPvAibaEXe+Qnco6wu+o6K/z8+g4tmGo, KHTN2015,1,2017,, '')
,CD4F2DFFXPvAibaEXe8/V1eK05z04zirFKwSLo1e, KHTN2015,1,2017,, '')
,705B86CAXPvAibaEXe+VDSoAYozpw2uCd0epomWr, KHTN2015,1,2017,, '')
,A529DF1EXPvAibaEXe9DjwUQ+Cta8aXQNNp/NWZV, KHTN2015,1,2017,, '')
,EDBA793DXPvAibaEXe8n6FFpptVzUqm+dEZBBg2Q, KHTN2015,1,2017,, '')
,0B244D90XPvAibaEXe/nv6PZ4rt50u5JermYiF3N, KHTN2015,1,2017,, '')
,24A299F8XPvAibaEXe+Om5b1Z5BSkUd2CLkX6FOP, KHTN2015,1,2017,, '')
,696753E9XPvAibaEXe+zCbAzes7Yiq5b0VhNBA6a, KHTN2015,1,2017,, '')
,23FA8D27XPvAibaEXe/WuJYGMdaNyHBJcw4rcA4f, KHTN2015,1,2017,, '')
,E2FEC6B5XPvAibaEXe/WuJYGMdaNyDXaV6qKMR06, KHTN2015,1,2017,, '')
,1048DB71XPvAibaEXe+3zE134gecv/BAWvuh394v, KHTN2015,1,2017,, '')
,E80EA3E2XPvAibaEXe9+dT4FRTt+Q3DiZIatl0d9, KHTN2015,1,2017,, '')
,D7FB5497XPvAibaEXe8u6ih8pRJJpIerf7oxzNGQ, KHTN2015,1,2017,, '')
,1F961589XPvAibaEXe81w9eVvyp+l0IvS5FUMIcZ, KHTN2015,1,2017,, '')
,050C0B15XPvAibaEXe+RaLErOlzghf6IG53IfKu6, KHTN2015,1,2017,, '')
,D47AB6ECXPvAibaEXe9/83vYrk4yZm+cxTvs8eml, KHTN2015,1,2017,, '')
,85573622XPvAibaEXe/F8UIBT+N0T6mWVF6dx9aU, KHTN2015,1,2017,, '')
,51DB5841XPvAibaEXe9iOtseai5jco9ByqYk3QRN, KHTN2015,1,2017,, '')
,8BF38196XPvAibaEXe+sa6H++BHvyjFRBxziM2nr, KHTN2015,1,2017,, '')
,956280E6XPvAibaEXe+8PTy9pH9lFzhQ4lZv+J0F, KHTN2015,1,2017,, '')
,B5268C04XPvAibaEXe/lyY7+7E9oi6B6zHjvYdTu, KHTN2015,1,2017,, '')
,F85E4EA0XPvAibaEXe+A+6mRsShfHyrIwnH7mQUY, KHTN2015,1,2017,, '')
,0ADBF83FXPvAibaEXe+BUGeEgVnB4KvCAkeuR6Fc, KHTN2015,1,2017,, '')
,F6A3A4AAXPvAibaEXe9fw8mX+aV2o6EZOmQDXHSo, KHTN2015,1,2017,, '')
,F8EA134FXPvAibaEXe8AMmr3Xq9FJ/IAi5XrTgdv, KHTN2015,1,2017,, '')
,363E260CXPvAibaEXe+pZU+khqBqyoEah5lprFD9, KHTN2015,1,2017,, '')
,7933EDCBXPvAibaEXe+tKwu+Ol4th1CASAT7HNg8, KHTN2016,1,2017,, '')
,77AA22BDXPvAibaEXe/5h0vZw0NHLw1SiBz29uk2, KHTN2016,1,2017,, '')
,487A9A3FXPvAibaEXe+n4oL3iuTqC6vV9FvUFu7N, KHTN2016,1,2017,, '')
,317F4908XPvAibaEXe9WGATIMl02LLeAEzyRzdkc, KHTN2016,1,2017,, '')
,90DB2E8EXPvAibaEXe+IfVguXAeAtZiVpbm6nqcF, KHTN2016,1,2017,, '')
,95B284C9XPvAibaEXe/A+LHGtXv8v5yD9Z+2lNZC, KHTN2016,1,2017,, '')
,D8C5E6AEXPvAibaEXe+XQbEHiLBIRcv+3+egRe9e, KHTN2016,1,2017,, '')
,1AFFBC52XPvAibaEXe+D5C9Re7EGLZhZrnN4YGmX, KHTN2016,1,2017,, '')
,BF848739XPvAibaEXe/Ojw5gA+9jXod27QdpRMZl, KHTN2016,1,2017,, '')
,15D167DAXPvAibaEXe+OhmjSj4XEzSQLCI3erBDu, KHTN2016,1,2017,, '')
,7D41140BXPvAibaEXe+M8JaUhbJyeaddRxfSW9N2, KHTN2016,1,2017,, '')
,931BA14CXPvAibaEXe9wxm0WjsXoKj0gFlOKugq0, KHTN2016,1,2017,, '')
,227FF115XPvAibaEXe9JJ0DEqozv6NtFe6BP95dF, KHTN2016,1,2017,, '')
,076028C7XPvAibaEXe9KS65t7Tb/qNPAjp/Vir5E, KHTN2016,1,2017,, '')
,E40D7555XPvAibaEXe+7uLWSh9XvQldFZO++DN6K, KHTN2016,1,2017,, '')
,3AEDE0DBXPvAibaEXe+dJypLAXKUX7Lv5UiSnxfu, KHTN2016,1,2017,, '')
,16A9172FXPvAibaEXe9zGba8fcKEKBzbkXVgMSfE, KHTN2016,1,2017,, '')
,A0A6D96FXPvAibaEXe/v5x/h23myCZU9aAK01HD+, KHTN2016,1,2017,, '')
,9CD6FC97XPvAibaEXe/uPR0E3TEtQoREyf0wp5Rs, KHTN2016,1,2017,, '')
,6186D18DXPvAibaEXe8X/UxhAbbOG7qKhAi3BxtD, KHTN2016,1,2017,, '')
,16CB5DD9XPvAibaEXe86ShnmDByrm78ybvgYsRBW, KHTN2016,1,2017,, '')
,C7B5F97DXPvAibaEXe+Y0lGmaTa/AOdSX+qsP9tW, KHTN2016,1,2017,, '')
,88AA1631XPvAibaEXe8G+DN2/i3pr7pHRRX6Ocid, KHTN2016,1,2017,, '')
,283D4053XPvAibaEXe/WTR5UGsYutNLeR8bf2KAJ, KHTN2016,1,2017,, '')
,8FBBB6C6XPvAibaEXe8NrxrmA741rzbFPVT7q+GY, KHTN2016,1,2017,, '')
,98885261XPvAibaEXe+fEAEfw3o+KtD8p1BCYU+u, KHTN2016,1,2017,, '')
,1352A661XPvAibaEXe+eIy6TmCsZu+qEHG5QxOAG, KHTN2016,1,2017,, '')
,50710A05XPvAibaEXe+5AEinM7he3i2ud45eDBqh, KHTN2016,1,2017,, '')
,64C53134XPvAibaEXe+1RDiCvTMY2bz25gXbqec/, KHTN2017,1,2017,, '')
,8ED1C83FXPvAibaEXe8l2SPBJihvxQ34CvmO4GN8, KHTN2017,1,2017,, '')
,0FD955E7XPvAibaEXe9WkeUltvPYd31w2pNQgTBO, KHTN2017,1,2017,, '')
,2E586081XPvAibaEXe/QWjvABg0+vaEpgglr5XB5, KHTN2017,1,2017,, '')
,A68F4B39XPvAibaEXe9Fr9h5GPmfNYY0KJ8OhRPC, KHTN2017,1,2017,, '')
,DCA99493XPvAibaEXe9ylQoUTvcEf7NXDvfxKAPm, KHTN2017,1,2017,, '')
,1C4AAF04XPvAibaEXe+QJ0MB5TsYNbbQOOvu67gx, KHTN2017,1,2017,, '')
,7F545E8AXPvAibaEXe9pXJcjrAt8XvrJ5qyJ0OB7, KHTN2017,1,2017,, '')
,DE32772DXPvAibaEXe/Y5MNhmO/7o2+fMFYWsbNO, KHTN2017,1,2017,, '')
,7CC27621XPvAibaEXe8dsW93DhIODNCT+X8MHRcL, KHTN2017,1,2017,, '')
,4E7D2DD6XPvAibaEXe9mNMzpS14VgRnJfufOukAE, KHTN2017,1,2017,, '')
,BFCB2425XPvAibaEXe/pnXUIwMJHJruDCFlOHjYx, KHTN2017,1,2017,, '')
,1D2EBBF6XPvAibaEXe8Dld2HmzmH+pW99LMi9Yne, KHTN2017,1,2017,, '')
,D2AB244AXPvAibaEXe9g6r/97VInJjPBMCQmmjw4, KHTN2017,1,2017,, '')
,AA44CAFAXPvAibaEXe+VxRd54HULE377kp8MQ8zs, KHTN2017,1,2017,, '')
,3B2EA3B7XPvAibaEXe/iGey/Hml5umruCSvdzVz/, KHTN2017,1,2017,, '')
,D2B86842XPvAibaEXe/IOsuN/I5gh1/n8BawSvPr, KHTN2017,1,2017,, '')
,74B42B90XPvAibaEXe8t2+lY9eHsFp0QB8jHiQjl, KHTN2017,1,2017,, '')
,3B5A2570XPvAibaEXe+fBpTg8OXouiUqUrsrrpm4, KHTN2017,1,2017,, '')
,05EE77E5XPvAibaEXe+fBpTg8OXousIA2IYzVnHo, KHTN2017,1,2017,, '')
,945E1F43XPvAibaEXe/Ae0QceO7lRFjQrGX+fK0y, KHTN2017,1,2017,, '')
,19974296XPvAibaEXe8JFpQse3KV6gth2jrDfeL4, KHTN2017,1,2017,, '')
,3CB24C2AXPvAibaEXe/A0C8NKWg+cH2j4AGcP4lH, KHTN2017,1,2017,, '')
,360BCE8AXPvAibaEXe8cSwcDAK/pUB9mWTBMkxtD, KHTN2017,1,2017,, '')
,140E6C4CXPvAibaEXe/asAVnWDRS7Te/6FHN3JZ9, KTMT2013,1,2017,, '')
,A6EA9F79XPvAibaEXe/asAVnWDRS7dXIHpGvggPH, KTMT2013,1,2017,, '')
,F9AD085CXPvAibaEXe/asAVnWDRS7ejs/e1rGnUq, KTMT2013,1,2017,, '')
,4CD37F46XPvAibaEXe8ge2UHv4J4Byyo6uzLKM42, KTMT2013,1,2017,, '')
,24DC3D8AXPvAibaEXe8ge2UHv4J4B18QuY8RUYi8, KTMT2013,1,2017,, '')
,3E437E83XPvAibaEXe+cD1fKElqxL3AMjMxrtDdl, KTMT2013,1,2017,, '')
,47140B5BXPvAibaEXe+cD1fKElqxL341hodw+e7I, KTMT2013,1,2017,, '')
,4D3A7564XPvAibaEXe+lo6eJkHWaQXS675WWbm48, KTMT2013,1,2017,, '')
,DA4648BAXPvAibaEXe8CKeIX0ksEeHU30caAK2WT, KTMT2013,1,2017,, '')
,9060AE5FXPvAibaEXe80gGmWuNekT7ow9cjIQrPL, KTMT2013,1,2017,, '')
,2D469F82XPvAibaEXe/YKAlYnC3m9yAnVuerKywR, KTMT2013,1,2017,, '')
,11D7FBB7XPvAibaEXe8/3iNqySORby7kyf2IzNeI, KTMT2013,1,2017,, '')
,9B47D5AEXPvAibaEXe8/3iNqySORb2yc7gdXyezc, KTMT2013,1,2017,, '')
,1A43FBA2XPvAibaEXe9lF2o7VejWNgmxmYTmCfqU, KTMT2013,1,2017,, '')
,C02BE079XPvAibaEXe9lF2o7VejWNqKPnWIO0VRS, KTMT2013,1,2017,, '')
,B4DF0E0BXPvAibaEXe9lF2o7VejWNjZnP3XERPYN, KTMT2013,1,2017,, '')
,CAF1C679XPvAibaEXe+yU1j0ocViqc3aOVuIyn2Y, KTMT2013,1,2017,, '')
,A4EEB45EXPvAibaEXe+wmtNhlfgIwjN3iuw7Uj8E, KTMT2013,1,2017,, '')
,19AA9696XPvAibaEXe9jjgNhrmbJFOYfNg9LpBAY, KTMT2013,1,2017,, '')
,98FAD5F6XPvAibaEXe9fafwYRU+NptbcSqHyrp9L, KTMT2013,1,2017,, '')
,105A1756XPvAibaEXe9KDsVv3cRkMQK+9a3JNn+S, KTMT2013,1,2017,, '')
,4EFDD87AXPvAibaEXe9KDsVv3cRkMWdQWQoVDwM7, KTMT2013,1,2017,, '')
,62DA4CDCXPvAibaEXe+Y5CB/5gt3MNy76+igUpfF, KTMT2013,1,2017,, '')
,A406E7FDXPvAibaEXe/XBbLEWRhgQYQrAzwms21C, KTMT2013,1,2017,, '')
,FA58D615XPvAibaEXe8VekUw4ELehntjFptS9z5b, KTMT2013,1,2017,, '')
,C57E7F21XPvAibaEXe8VekUw4ELehuWMmX7vpi8O, KTMT2013,1,2017,, '')
,6A867095XPvAibaEXe/Lh6v1XxTKJcUM1sd4pHve, KTMT2013,1,2017,, '')
,B895244CXPvAibaEXe+/EkvXK98Kbb4ZXFeWdxq3, KTMT2013,1,2017,, '')
,EA3AD08BXPvAibaEXe+TFgEDwYNnvUPQ6K65N1LS, KTMT2013,1,2017,, '')
,2C379B39XPvAibaEXe+TFgEDwYNnvSCTBlVUKxPt, KTMT2013,1,2017,, '')
,D63A2D2CXPvAibaEXe+TFgEDwYNnvSfHjHOrvTCF, KTMT2013,1,2017,, '')
,9D61C40EXPvAibaEXe+TFgEDwYNnvTf7BJNA2L5v, KTMT2013,1,2017,, '')
,DA2B43CDXPvAibaEXe8s1xx8DWM0qrClPfmwG+Uv, KTMT2013,1,2017,, '')
,FAF32539XPvAibaEXe/YKN5ysyYL7Frl7G1sQGrY, KTMT2013,1,2017,, '')
,20137A69XPvAibaEXe/YKN5ysyYL7OR5uzOy1bph, KTMT2013,1,2017,, '')
,CA877136XPvAibaEXe8ydgsBCmjqA45MdXmTWxGh, KTMT2013,1,2017,, '')
,C1BB7059XPvAibaEXe8ydgsBCmjqA7/XEotXcjT3, KTMT2013,1,2017,, '')
,E670C383XPvAibaEXe/zHDidEgqCTiLQarAqK+wV, KTMT2013,1,2017,, '')
,E5486DB1XPvAibaEXe9FiaSoce50DF0tF/eSsmjM, KTMT2013,1,2017,, '')
,6B09280BXPvAibaEXe/uH+ehSKMSjbIRdFrD3vPI, KTMT2013,1,2017,, '')
,DE4FB5EDXPvAibaEXe+suUpvSAu/o6wQrBXTr/gB, KTMT2013,1,2017,, '')
,5FDF1690XPvAibaEXe9upvU5DvuC9qBGP7U5a1U3, KTMT2013,1,2017,, '')
,F0F2F362XPvAibaEXe9upvU5DvuC9vpGmW+2YsWe, KTMT2013,1,2017,, '')
,AA033FC4XPvAibaEXe9upvU5DvuC9i0prnw+7l6w, KTMT2013,1,2017,, '')
,87C0C5B0XPvAibaEXe8Cym7B6GX+Tvmzl5+34Nck, KTMT2013,1,2017,, '')
,0DDDFAB4XPvAibaEXe8Cym7B6GX+ToQm9g2Af3fK, KTMT2013,1,2017,, '')
,CCE416DDXPvAibaEXe9h45naFhFKYiK2s+wu/p25, KTMT2013,1,2017,, '')
,8772F0BAXPvAibaEXe/Xn8KZjn44cTSiZLpRIHmr, KTMT2013,1,2017,, '')
,601E0986XPvAibaEXe+y4Ivhjp8SxpmSs9JVmGUu, KTMT2013,1,2017,, '')
,3878C29EXPvAibaEXe+y4Ivhjp8SxjQuFnSDYUBF, KTMT2013,1,2017,, '')
,7172DA6AXPvAibaEXe/7sxkigC7f5wMwNthRuYE0, KTMT2013,1,2017,, '')
,52E66659XPvAibaEXe/7sxkigC7f5zukR2WlNRO3, KTMT2013,1,2017,, '')
,2CD84F03XPvAibaEXe/yXiKgsgy0sqvjGOUMoCuB, KTMT2013,1,2017,, '')
,D76BAB82XPvAibaEXe+sfU1lcH9y38iOPNn1vZ72, KTMT2013,1,2017,, '')
,803EF892XPvAibaEXe+sfU1lcH9y3yNwe+gW9F93, KTMT2013,1,2017,, '')
,7D0210B1XPvAibaEXe+BHZkA9XgGXfSR6oJo/Es3, KTMT2013,1,2017,, '')
,00046394XPvAibaEXe+fmxcqgvribEcT4YmJhSFD, KTMT2013,1,2017,, '')
,8FAA301EXPvAibaEXe/+PcSgI7YkecbF3wQdfAL2, KTMT2013,1,2017,, '')
,C6D87955XPvAibaEXe8ooYk4mkUGmC0EOMKX8NpL, KTMT2013,1,2017,, '')
,4AC9F9E4XPvAibaEXe+UdHzq6I3zLQSsBHPvoJtf, KTMT2013,1,2017,, '')
,53BD35B7XPvAibaEXe8wMpKQnQ7j6BmKJsrjnKQb, KTMT2013,1,2017,, '')
,0A0624B8XPvAibaEXe9CtFSNMbfIz13+0RDE3Ypj, KTMT2013,1,2017,, '')
,88ECBC0CXPvAibaEXe9ysTifnGoMwZfPSrNzX56n, KTMT2013,1,2017,, '')
,FF5BFE8AXPvAibaEXe9ysTifnGoMwSIhZIOZGH/s, KTMT2013,1,2017,, '')
,FCF45D05XPvAibaEXe+PhKfQb0+XJ1k496G8BNe/, KTMT2013,1,2017,, '')
,B637FAB1XPvAibaEXe/caEx4rNa5qYP2cYHJoMrY, KTMT2013,1,2017,, '')
,954668C3XPvAibaEXe9MLbI3cCq2BJdrrPOjifym, KTMT2013,1,2017,, '')
,DEABCBE6XPvAibaEXe9eSUilQ3V71uWZpFQLApMP, KTMT2013,1,2017,, '')
,4F34F659XPvAibaEXe/Dy4K4yiQpOPKiiUqmRs2G, KTMT2013,1,2017,, '')
,364CB864XPvAibaEXe/Dy4K4yiQpODZIkZFRB90m, KTMT2013,1,2017,, '')
,5DE3D202XPvAibaEXe9M021iVaAwIAWgsSaIyxTr, KTMT2013,1,2017,, '')
,B27FB769XPvAibaEXe9M021iVaAwIN/1Gsru7xDe, KTMT2013,1,2017,, '')
,E767B626XPvAibaEXe+gsTDvgY5pDm1ypgCXf+4o, KTMT2013,1,2017,, '')
,5F76493FXPvAibaEXe/FWKstHRRDnWx4P/5QXlbG, KTMT2013,1,2017,, '')
,B71C8732XPvAibaEXe/6muSCAeQUC8ENy+rYAiDQ, KTMT2013,1,2017,, '')
,A72611A9XPvAibaEXe/6muSCAeQUC3OT5jnayIMj, KTMT2013,1,2017,, '')
,5B67FF77XPvAibaEXe/SxwNRab2vgHQoiSebh7by, KTMT2013,1,2017,, '')
,8C2FAA40XPvAibaEXe+NmgQbVGcjJ+7V2UMYMM22, KTMT2013,1,2017,, ''
,,,,,,
,9DE3AA6DXPvAibaEXe+NmgQbVGcjJ/cDB85eYXzc, KTMT2013,1,2017,, '')
,0E3AF2F2XPvAibaEXe9Bx5CZuIA9z4vBSR0Ex5VT, KTMT2013,1,2017,, '')
,E86A9E15XPvAibaEXe/ji2wENvGp6DQ1mUZrJ3IV, KTMT2013,1,2017,, '')
,82157FECXPvAibaEXe/WSo41+3xFkONmGkZ6gOkr, KTMT2013,1,2017,, '')
,CDECC408XPvAibaEXe/WSo41+3xFkIeZmNo57iDR, KTMT2013,1,2017,, '')
